artist_name,artist_popularity,artist_followers,artist_image_url,track_name,duration_min,popularity,release_date,genres,collaborators,album_cover_url,date_gathered,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Camila Cabello,82,33997464,https://i.scdn.co/image/ab6761610000e5eb76470faf6330235edbcb90a9,Havana (feat. Young Thug),3.62,80,2018-01-12,"['dance pop', 'pop']",['Young Thug'],https://i.scdn.co/image/ab67616d0000b2736eb0b9e73adcf04e4ed3eca4,2024-11-04,Top Track,0.765,0.523,2.0,-4.333,1.0,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307.0,4.0
Camila Cabello,82,33997464,https://i.scdn.co/image/ab6761610000e5eb76470faf6330235edbcb90a9,Señorita,3.18,78,2019-06-19,"['dance pop', 'pop']",['Shawn Mendes'],https://i.scdn.co/image/ab67616d0000b273c820f033bd82bef4355d1563,2024-11-04,Top Track,0.759,0.548,9.0,-6.049,0.0,0.0289,0.0379,0.0,0.0828,0.75,116.963,190800.0,4.0
Camila Cabello,82,33997464,https://i.scdn.co/image/ab6761610000e5eb76470faf6330235edbcb90a9,Move (feat. Camila Cabello),3.0,78,2024-10-11,"['dance pop', 'pop']","['Adam Port', 'Stryv', 'Keinemusik', 'Malachiii', 'Orso']",https://i.scdn.co/image/ab67616d0000b273cc522cf4d627dc1323bfda62,2024-11-04,Top Track,0.74,0.775,8.0,-7.626,0.0,0.0369,0.277,0.0073,0.0904,0.824,120.04,180237.0,4.0
Camila Cabello,82,33997464,https://i.scdn.co/image/ab6761610000e5eb76470faf6330235edbcb90a9,Never Be the Same,3.78,74,2018-01-12,"['dance pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b2736eb0b9e73adcf04e4ed3eca4,2024-11-04,Top Track,0.637,0.713,0.0,-4.333,1.0,0.0747,0.181,0.000637,0.137,0.243,129.923,226973.0,4.0
Camila Cabello,82,33997464,https://i.scdn.co/image/ab6761610000e5eb76470faf6330235edbcb90a9,My Oh My (feat. DaBaby),2.85,72,2019-12-06,"['dance pop', 'pop']",['DaBaby'],https://i.scdn.co/image/ab67616d0000b2735f53c0dbe5190a0af0fa28f3,2024-11-04,Top Track,0.724,0.491,8.0,-6.024,1.0,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746.0,4.0
Camila Cabello,82,33997464,https://i.scdn.co/image/ab6761610000e5eb76470faf6330235edbcb90a9,South of the Border (feat. Camila Cabello & Cardi B),3.41,70,2019-07-12,"['dance pop', 'pop']","['Ed Sheeran', 'Cardi B']",https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259,2024-11-04,Top Track,0.857,0.621,9.0,-6.376,0.0,0.0825,0.148,0.0,0.0865,0.668,97.989,204467.0,4.0
Camila Cabello,82,33997464,https://i.scdn.co/image/ab6761610000e5eb76470faf6330235edbcb90a9,I Know What You Did Last Summer,3.73,70,2015-04-14,"['dance pop', 'pop']",['Shawn Mendes'],https://i.scdn.co/image/ab67616d0000b273d26246b23c8bfa8ce543b3bb,2024-11-04,Top Track,0.687,0.761,9.0,-4.582,0.0,0.0876,0.102,0.0,0.147,0.743,113.939,223853.0,4.0
Camila Cabello,82,33997464,https://i.scdn.co/image/ab6761610000e5eb76470faf6330235edbcb90a9,Bam Bam (feat. Ed Sheeran),3.43,69,2022-04-07,"['dance pop', 'pop']",['Ed Sheeran'],https://i.scdn.co/image/ab67616d0000b273370ed6a9ced20874385fb147,2024-11-04,Top Track,0.756,0.697,8.0,-6.377,1.0,0.0401,0.182,0.0,0.333,0.956,94.996,206071.0,4.0
Camila Cabello,82,33997464,https://i.scdn.co/image/ab6761610000e5eb76470faf6330235edbcb90a9,I LUV IT (feat. Playboi Carti),2.91,63,2024-06-28,"['dance pop', 'pop']",['Playboi Carti'],https://i.scdn.co/image/ab67616d0000b2738ef2562a1156ea6766e00ecb,2024-11-04,Top Track,0.606,0.788,5.0,-5.818,1.0,0.0494,0.0111,0.0045,0.345,0.209,75.544,174880.0,4.0
Cardi B,81,24608875,https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31,Please Me,3.35,77,2019-02-15,"['pop', 'rap']",['Bruno Mars'],https://i.scdn.co/image/ab67616d0000b273288883647008cefba0db5402,2024-11-04,Top Track,0.747,0.57,1.0,-6.711,1.0,0.081,0.0642,0.0,0.0832,0.65,133.992,200890.0,4.0
Cardi B,81,24608875,https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31,WAP (feat. Megan Thee Stallion),3.13,76,2020-08-07,"['pop', 'rap']",['Megan Thee Stallion'],https://i.scdn.co/image/ab67616d0000b273c450c89d3eb750d3535b0a0c,2024-11-04,Top Track,0.935,0.454,1.0,-7.509,1.0,0.375,0.0194,0.0,0.0824,0.357,133.073,187541.0,4.0
Cardi B,81,24608875,https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31,I Like It,4.22,74,2018-04-06,"['pop', 'rap']","['Bad Bunny', 'J Balvin']",https://i.scdn.co/image/ab67616d0000b273a0caffda54afd0a65995bbab,2024-11-04,Top Track,0.816,0.726,5.0,-3.998,0.0,0.129,0.099,0.0,0.372,0.65,136.048,253390.0,4.0
Cardi B,81,24608875,https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31,Finesse - Remix; feat. Cardi B,3.62,73,2017-12-20,"['pop', 'rap']",['Bruno Mars'],https://i.scdn.co/image/ab67616d0000b27347e522adf030a78615cdea06,2024-11-04,Top Track,0.704,0.859,5.0,-4.877,0.0,0.0996,0.0185,0.0,0.0215,0.926,105.115,217289.0,4.0
Cardi B,81,24608875,https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31,South of the Border (feat. Camila Cabello & Cardi B),3.41,70,2019-07-12,"['pop', 'rap']","['Ed Sheeran', 'Camila Cabello']",https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259,2024-11-04,Top Track,0.857,0.621,9.0,-6.376,0.0,0.0825,0.148,0.0,0.0865,0.668,97.989,204467.0,4.0
Cardi B,81,24608875,https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31,Bodak Yellow,3.73,69,2018-04-06,"['pop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273a0caffda54afd0a65995bbab,2024-11-04,Top Track,0.926,0.703,11.0,-6.337,0.0,0.103,0.0659,0.0,0.231,0.485,125.022,223713.0,4.0
Cardi B,81,24608875,https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31,Thru Your Phone,3.14,69,2018-04-06,"['pop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273a0caffda54afd0a65995bbab,2024-11-04,Top Track,0.837,0.549,0.0,-5.722,1.0,0.167,0.17,0.0,0.057,0.209,121.954,188524.0,4.0
Cardi B,81,24608875,https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31,Tomorrow 2 (with Cardi B),3.5,69,2022-11-11,"['pop', 'rap']",['GloRilla'],https://i.scdn.co/image/ab67616d0000b27377b82f970494b304d4957318,2024-11-04,Top Track,0.839,0.813,0.0,-3.979,1.0,0.36,0.0744,0.0,0.116,0.711,79.816,209811.0,4.0
Cardi B,81,24608875,https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31,Puntería,3.03,69,2024-03-22,"['pop', 'rap']",['Shakira'],https://i.scdn.co/image/ab67616d0000b2737501431ca5326c536f90610c,2024-11-04,Top Track,0.858,0.725,5.0,-3.828,0.0,0.0383,0.0222,3.07e-05,0.138,0.805,120.087,181667.0,4.0
Cardi B,81,24608875,https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31,Up,2.62,67,2021-02-04,"['pop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273199f2f07a9be49f2c930299a,2024-11-04,Top Track,0.868,0.795,11.0,-6.044,1.0,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945.0,4.0
ROSALÍA,82,8368399,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,New Woman (feat. ROSALÍA),3.0,87,2024-08-15,"['pop', 'r&b en espanol']",['LISA'],https://i.scdn.co/image/ab67616d0000b2737c451a4f06288da6edf050c1,2024-11-04,Top Track,0.477,0.854,7.0,-4.715,1.0,0.275,0.0858,0.0,0.065,0.314,140.515,179790.0,5.0
ROSALÍA,82,8368399,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,DESPECHÁ,2.61,77,2022-09-09,"['pop', 'r&b en espanol']",[],https://i.scdn.co/image/ab67616d0000b273efc0ef9dd996312ebaf0bf52,2024-11-04,Top Track,0.914,0.622,7.0,-6.538,1.0,0.0892,0.146,1.68e-05,0.0632,0.77,130.04,156788.0,4.0
ROSALÍA,82,8368399,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,BESO,3.24,76,2023-03-24,"['pop', 'r&b en espanol']",['Rauw Alejandro'],https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1,2024-11-04,Top Track,0.768,0.644,5.0,-6.671,0.0,0.136,0.736,0.000837,0.173,0.53,95.05,194543.0,4.0
ROSALÍA,82,8368399,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,LA NOCHE DE ANOCHE,3.39,74,2020-11-27,"['pop', 'r&b en espanol']",['Bad Bunny'],https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,2024-11-04,Top Track,0.856,0.618,7.0,-4.892,1.0,0.286,0.0303,0.0,0.0866,0.391,81.993,203201.0,4.0
ROSALÍA,82,8368399,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,LA FAMA,3.14,71,2022-03-18,"['pop', 'r&b en espanol']",['The Weeknd'],https://i.scdn.co/image/ab67616d0000b2730c179967a265de0fc76382fe,2024-11-04,Top Track,0.766,0.295,0.0,-7.893,0.0,0.0464,0.947,4.44e-05,0.119,0.805,136.016,188107.0,4.0
ROSALÍA,82,8368399,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,Omega (feat. Ralphie Choo),2.83,70,2024-09-24,"['pop', 'r&b en espanol']",['Ralphie Choo'],https://i.scdn.co/image/ab67616d0000b27351520e91faa5c5e2a5a94d33,2024-11-04,Top Track,0.523,0.409,10.0,-5.636,1.0,0.0373,0.664,0.0,0.105,0.477,91.441,169500.0,4.0
ROSALÍA,82,8368399,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,"Yo x Ti, Tu x Mi",3.35,70,2019-08-15,"['pop', 'r&b en espanol']",['Ozuna'],https://i.scdn.co/image/ab67616d0000b273694844fd046ab81e5dc9a4cf,2024-11-04,Top Track,0.78,0.759,1.0,-3.292,1.0,0.225,0.462,0.000868,0.143,0.579,91.952,201040.0,4.0
ROSALÍA,82,8368399,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,Besos Moja2,3.82,70,2022-12-01,"['pop', 'r&b en espanol']",['Wisin & Yandel'],https://i.scdn.co/image/ab67616d0000b2739f05bb270f81880fd844aae8,2024-11-04,Top Track,0.736,0.727,5.0,-4.642,0.0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,229065.0,4.0
ROSALÍA,82,8368399,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,Con Altura,2.69,69,2019-03-28,"['pop', 'r&b en espanol']","['J Balvin', 'El Guincho']",https://i.scdn.co/image/ab67616d0000b27365b0e3e1bd8b5fe2f602c1ea,2024-11-04,Top Track,0.882,0.689,6.0,-4.027,1.0,0.124,0.39,0.00325,0.0501,0.746,97.963,161627.0,4.0
ROSALÍA,82,8368399,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,TKN (feat. Travis Scott),2.16,68,2020-05-28,"['pop', 'r&b en espanol']",['Travis Scott'],https://i.scdn.co/image/ab67616d0000b2732a3d01289b78099e4508ba0e,2024-11-04,Top Track,0.776,0.509,0.0,-6.266,0.0,0.467,0.192,1.49e-06,0.115,0.485,94.634,129371.0,4.0
Miley Cyrus,84,24976053,https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32,Flowers,3.34,87,2023-08-18,['pop'],[],https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5,2024-11-04,Top Track,0.706,0.691,0.0,-4.775,1.0,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,200600.0,4.0
Miley Cyrus,84,24976053,https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32,Angels Like You,3.27,81,2020-11-27,['pop'],[],https://i.scdn.co/image/ab67616d0000b2738cffb7c6c40759eaf8a5a142,2024-11-04,Top Track,0.672,0.642,5.0,-4.035,1.0,0.0313,0.0981,0.0,0.1,0.494,121.981,196453.0,4.0
Miley Cyrus,84,24976053,https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32,Wrecking Ball,3.69,78,2013-10-04,['pop'],[],https://i.scdn.co/image/ab67616d0000b2736b18d0490878750cd69abf2c,2024-11-04,Top Track,0.53,0.422,5.0,-6.262,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,221360.0,4.0
Miley Cyrus,84,24976053,https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32,Nothing Breaks Like a Heart (feat. Miley Cyrus),3.62,76,2019-06-21,['pop'],['Mark Ronson'],https://i.scdn.co/image/ab67616d0000b273de087ae2924d2c1654f60d74,2024-11-04,Top Track,0.601,0.794,7.0,-5.844,0.0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,217099.0,4.0
Miley Cyrus,84,24976053,https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32,We Can't Stop,3.85,75,2013-10-04,['pop'],[],https://i.scdn.co/image/ab67616d0000b2736b18d0490878750cd69abf2c,2024-11-04,Top Track,0.613,0.622,1.0,-5.794,0.0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240.0,4.0
Miley Cyrus,84,24976053,https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32,Party In The U.S.A.,3.37,74,2009-01-01,['pop'],[],https://i.scdn.co/image/ab67616d0000b273d6c3ad6a2a27471e1d5e8103,2024-11-04,Top Track,0.652,0.698,10.0,-4.667,0.0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067.0,4.0
Miley Cyrus,84,24976053,https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32,Used To Be Young,3.19,70,2023-08-18,['pop'],[],https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5,2024-11-04,Top Track,0.626,0.63,4.0,-3.834,1.0,0.0377,0.582,0.0,0.13,0.421,147.029,191186.0,4.0
Miley Cyrus,84,24976053,https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32,Prisoner (feat. Dua Lipa),2.82,70,2020-11-27,['pop'],['Dua Lipa'],https://i.scdn.co/image/ab67616d0000b2738cffb7c6c40759eaf8a5a142,2024-11-04,Top Track,0.781,0.67,3.0,-3.912,0.0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333.0,4.0
Miley Cyrus,84,24976053,https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32,Malibu,3.87,70,2017-09-29,['pop'],[],https://i.scdn.co/image/ab67616d0000b2739012e092ad8ed4731ea11134,2024-11-04,Top Track,0.573,0.781,8.0,-6.406,1.0,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,231907.0,4.0
Miley Cyrus,84,24976053,https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32,The Climb,3.93,58,2024-04-26,['pop'],[],https://i.scdn.co/image/ab67616d0000b273a828119557698a89132abb5f,2024-11-04,Top Track,0.342,0.584,4.0,-6.609,1.0,0.033,0.0848,0.0,0.104,0.339,161.054,236067.0,4.0
Katy Perry,87,34855192,https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6,Dark Horse,3.59,79,2013-01-01,['pop'],['Juicy J'],https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,2024-11-04,Top Track,0.647,0.585,6.0,-6.123,1.0,0.0512,0.00314,0.0,0.165,0.353,131.934,215672.0,4.0
Katy Perry,87,34855192,https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6,Roar,3.73,77,2013-01-01,['pop'],[],https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,2024-11-04,Top Track,0.671,0.771,7.0,-4.821,0.0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546.0,4.0
Katy Perry,87,34855192,https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6,Last Friday Night (T.G.I.F.),3.85,74,2010-01-01,['pop'],[],https://i.scdn.co/image/ab67616d0000b273d20c38f295039520d688a888,2024-11-04,Top Track,0.652,0.81,3.0,-3.789,0.0,0.0406,0.00129,2.91e-05,0.667,0.732,126.022,230733.0,4.0
Katy Perry,87,34855192,https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6,Teenage Dream,3.8,73,2010-01-01,['pop'],[],https://i.scdn.co/image/ab67616d0000b273d20c38f295039520d688a888,2024-11-04,Top Track,0.719,0.798,10.0,-4.582,1.0,0.0361,0.0162,2.34e-06,0.134,0.591,120.012,227741.0,4.0
Katy Perry,87,34855192,https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6,California Gurls,3.91,72,2010-01-01,['pop'],['Snoop Dogg'],https://i.scdn.co/image/ab67616d0000b273d20c38f295039520d688a888,2024-11-04,Top Track,0.789,0.753,0.0,-3.71,1.0,0.0537,0.0038,0.0,0.18,0.403,125.007,234653.0,4.0
Katy Perry,87,34855192,https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6,Wide Awake,3.68,72,2012-01-01,['pop'],[],https://i.scdn.co/image/ab67616d0000b273a56dc57d708c7b62db950105,2024-11-04,Top Track,0.511,0.68,5.0,-5.103,1.0,0.0359,0.0843,6.73e-06,0.502,0.557,160.04,220933.0,4.0
Katy Perry,87,34855192,https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6,Hot N Cold,3.67,70,2008-06-17,['pop'],[],https://i.scdn.co/image/ab67616d0000b273cd3978ebe35d93a07249b97f,2024-11-04,Top Track,0.706,0.842,7.0,-3.956,1.0,0.0417,7.73e-05,0.0,0.0688,0.861,132.032,220227.0,4.0
Katy Perry,87,34855192,https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6,The One That Got Away,3.79,70,2010-01-01,['pop'],[],https://i.scdn.co/image/ab67616d0000b273d20c38f295039520d688a888,2024-11-04,Top Track,0.689,0.795,1.0,-4.021,0.0,0.0356,0.000812,1.07e-06,0.156,0.876,133.968,227333.0,4.0
Katy Perry,87,34855192,https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6,Firework,3.8,70,2010-01-01,['pop'],[],https://i.scdn.co/image/ab67616d0000b273d20c38f295039520d688a888,2024-11-04,Top Track,0.638,0.831,8.0,-5.039,1.0,0.049,0.142,0.0,0.113,0.649,124.071,227893.0,4.0
Katy Perry,87,34855192,https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6,I Kissed A Girl,2.99,68,2008-06-17,['pop'],[],https://i.scdn.co/image/ab67616d0000b273cd3978ebe35d93a07249b97f,2024-11-04,Top Track,0.702,0.76,5.0,-3.174,1.0,0.0684,0.00226,0.0,0.132,0.696,129.996,179640.0,4.0
Lil Baby,87,18862052,https://i.scdn.co/image/ab6761610000e5eb6cad3eff5adc29e20f189a6c,BAND4BAND (feat. Lil Baby),2.35,82,2024-05-23,"['atl hip hop', 'atl trap', 'rap', 'trap']",['Central Cee'],https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7,2024-11-04,Top Track,0.882,0.764,11.0,-5.241,1.0,0.204,0.359,0.0,0.119,0.886,140.113,140733.0,4.0
Lil Baby,87,18862052,https://i.scdn.co/image/ab6761610000e5eb6cad3eff5adc29e20f189a6c,Drip Too Hard (Lil Baby & Gunna),2.43,79,2018-10-05,"['atl hip hop', 'atl trap', 'rap', 'trap']",['Gunna'],https://i.scdn.co/image/ab67616d0000b273ce159a3ba2096e13fa9d4b4c,2024-11-04,Top Track,0.897,0.662,1.0,-6.903,0.0,0.292,0.0852,0.0,0.534,0.39,112.509,145543.0,4.0
Lil Baby,87,18862052,https://i.scdn.co/image/ab6761610000e5eb6cad3eff5adc29e20f189a6c,Pure Cocaine,2.57,77,2018-11-30,"['atl hip hop', 'atl trap', 'rap', 'trap']",[],https://i.scdn.co/image/ab67616d0000b2737cb0c4f7761f6dd66aaca065,2024-11-04,Top Track,0.964,0.487,10.0,-6.071,0.0,0.421,0.00127,6.07e-06,0.115,0.108,127.05,154024.0,4.0
Lil Baby,87,18862052,https://i.scdn.co/image/ab6761610000e5eb6cad3eff5adc29e20f189a6c,Freestyle,2.7,77,2017-12-01,"['atl hip hop', 'atl trap', 'rap', 'trap']",[],https://i.scdn.co/image/ab67616d0000b2735067cc9332e2fdc69ea7b7a9,2024-11-04,Top Track,0.877,0.516,2.0,-5.426,0.0,0.0706,0.215,0.0,0.143,0.255,119.996,162053.0,4.0
Lil Baby,87,18862052,https://i.scdn.co/image/ab6761610000e5eb6cad3eff5adc29e20f189a6c,Yes Indeed,2.37,76,2018-05-18,"['atl hip hop', 'atl trap', 'rap', 'trap']",['Drake'],https://i.scdn.co/image/ab67616d0000b2736cab41f8c84d6164976400d4,2024-11-04,Top Track,0.963,0.346,5.0,-9.309,0.0,0.53,0.0355,0.0,0.108,0.562,119.957,142273.0,4.0
Lil Baby,87,18862052,https://i.scdn.co/image/ab6761610000e5eb6cad3eff5adc29e20f189a6c,CANZONE D'ODIO (feat. Lil Baby),2.72,75,2024-09-19,"['atl hip hop', 'atl trap', 'rap', 'trap']",['Lazza'],https://i.scdn.co/image/ab67616d0000b27312b860c1df72545a88313518,2024-11-04,Top Track,0.697,0.735,10.0,-4.16,0.0,0.0497,0.172,0.0,0.099,0.403,99.827,162970.0,3.0
Lil Baby,87,18862052,https://i.scdn.co/image/ab6761610000e5eb6cad3eff5adc29e20f189a6c,Wants and Needs (feat. Lil Baby),3.22,73,2021-03-05,"['atl hip hop', 'atl trap', 'rap', 'trap']",['Drake'],https://i.scdn.co/image/ab67616d0000b2738b20e4631fa15d3953528bbc,2024-11-04,Top Track,0.578,0.449,1.0,-6.349,1.0,0.286,0.0618,2.17e-06,0.119,0.1,136.006,192956.0,4.0
Lil Baby,87,18862052,https://i.scdn.co/image/ab6761610000e5eb6cad3eff5adc29e20f189a6c,Baby (Lil Baby feat. DaBaby),2.37,72,2019-08-16,"['atl hip hop', 'atl trap', 'rap', 'trap']","['Quality Control', 'DaBaby']",https://i.scdn.co/image/ab67616d0000b273f5c547a4335523f10a802f94,2024-11-04,Top Track,0.97,0.463,10.0,-7.259,1.0,0.366,0.0957,0.0,0.151,0.46,108.003,142417.0,4.0
Lil Baby,87,18862052,https://i.scdn.co/image/ab6761610000e5eb6cad3eff5adc29e20f189a6c,Low Down,2.41,72,2020-05-01,"['atl hip hop', 'atl trap', 'rap', 'trap']",[],https://i.scdn.co/image/ab67616d0000b27376a4577dd654bf457a4ad1f8,2024-11-04,Top Track,0.962,0.619,10.0,-5.562,0.0,0.405,0.0354,0.0,0.083,0.154,127.956,144652.0,4.0
Lil Baby,87,18862052,https://i.scdn.co/image/ab6761610000e5eb6cad3eff5adc29e20f189a6c,Sum 2 Prove,3.43,70,2020-02-28,"['atl hip hop', 'atl trap', 'rap', 'trap']",[],https://i.scdn.co/image/ab67616d0000b273f46a9ad551acbdab8f72fd89,2024-11-04,Top Track,0.827,0.552,4.0,-7.571,0.0,0.274,0.0169,0.0,0.122,0.408,124.011,205760.0,4.0
Nicki Minaj,87,32639398,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,Bang Bang,3.32,78,2014-10-10,"['hip pop', 'pop', 'queens hip hop', 'rap']","['Jessie J', 'Ariana Grande']",https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d,2024-11-05,Top Track,0.706,0.786,0.0,-3.417,0.0,0.091,0.26,0.0,0.38,0.751,150.028,199387.0,4.0
Nicki Minaj,87,32639398,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,Super Bass,3.33,77,2010-11-22,"['hip pop', 'pop', 'queens hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273aa7d2641af0fa4c1f76fafbf,2024-11-05,Top Track,0.723,0.86,11.0,-4.357,1.0,0.203,0.271,4.56e-06,0.598,0.667,126.979,200013.0,4.0
Nicki Minaj,87,32639398,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,Starships,3.51,72,2011-01-01,"['hip pop', 'pop', 'queens hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b27385235715597dcd07bb9e0f84,2024-11-05,Top Track,0.747,0.716,11.0,-2.457,0.0,0.0751,0.135,0.0,0.251,0.751,125.006,210627.0,4.0
Nicki Minaj,87,32639398,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,Barbie World (with Aqua) [From Barbie The Album],1.83,71,2023-06-23,"['hip pop', 'pop', 'queens hip hop', 'rap']","['Ice Spice', 'Aqua']",https://i.scdn.co/image/ab67616d0000b2737e8f938c02fac3b564931116,2024-11-05,Top Track,0.77,0.58,0.0,-8.393,1.0,0.247,0.519,0.000127,0.233,0.753,144.072,109750.0,4.0
Nicki Minaj,87,32639398,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,FTCU,2.87,71,2023-12-08,"['hip pop', 'pop', 'queens hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273651e1dbc0b5218f2306181a1,2024-11-05,Top Track,0.93,0.435,11.0,-6.694,1.0,0.202,0.0173,0.000287,0.117,0.227,144.978,172138.0,4.0
Nicki Minaj,87,32639398,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,Va Va Voom,3.06,70,2012-01-01,"['hip pop', 'pop', 'queens hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b2734f0aae4e435a794e0e24d115,2024-11-05,Top Track,0.648,0.836,8.0,-3.394,1.0,0.0316,0.0625,0.00995,0.202,0.705,126.889,183560.0,4.0
Nicki Minaj,87,32639398,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,Tusa,3.37,69,2021-03-26,"['hip pop', 'pop', 'queens hip hop', 'rap']",['KAROL G'],https://i.scdn.co/image/ab67616d0000b273ae28c8f2748587cc2a33d6c2,2024-11-05,Top Track,0.799,0.701,2.0,-3.272,1.0,0.282,0.309,7.36e-05,0.0514,0.607,100.946,201920.0,4.0
Nicki Minaj,87,32639398,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,Super Freaky Girl,2.85,68,2022-08-26,"['hip pop', 'pop', 'queens hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273facb808b493713699283feca,2024-11-05,Top Track,0.951,0.878,2.0,-2.565,1.0,0.211,0.0509,1.61e-05,0.321,0.923,133.014,170977.0,4.0
